Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Performance,Increment,FutureSalary,P_leave,P_stay,LikelyToStay,ExpectedLoss,LeaveRiskBin
37,0,2,446,1,1,4,1,1,635,2,0,65,3,2,4,2,1,6447,15701,6,0,0,12,3,2,80,1,8,2,2,6,5,4,3,3,1.08,6962.76,0.03808428124513118,0.9619157187548688,True,265.17171008234953,Very Low
49,0,2,1245,1,18,4,1,1,638,4,1,58,2,5,5,3,0,19502,2125,1,0,1,17,3,3,80,1,31,5,3,31,9,0,9,3,1.08,21062.16,0.11048278883372835,0.8895172111662717,True,2327.0061756622,Very Low
24,0,2,691,1,23,3,3,1,639,2,1,89,4,1,6,4,1,2725,21630,1,0,1,11,3,2,80,2,6,3,3,6,5,1,4,3,1.08,2943.0,0.11083705440009729,0.8891629455999027,True,326.1934510994863,Very Low
26,0,2,703,2,28,2,2,1,641,1,1,66,3,2,7,2,1,6272,7428,1,0,0,20,4,4,80,2,6,5,4,5,3,1,4,4,1.1,6899.200000000001,0.1104699053094068,0.8895300946905932,True,762.1539707106595,Very Low
24,0,2,823,1,17,2,4,1,643,4,1,94,2,1,2,2,1,2127,9100,1,0,0,21,4,4,80,1,1,2,3,1,0,0,0,4,1.1,2339.7000000000003,0.14147790573530325,0.8585220942646967,True,331.0158560488891,Very Low
50,0,1,1246,0,3,3,3,1,644,1,1,99,3,5,3,2,1,18200,7999,1,0,0,11,3,3,80,1,32,2,3,32,5,10,7,3,1.08,19656.0,0.11053904798964079,0.8894609520103592,True,2172.7555272843792,Very Low
25,0,2,622,2,13,1,3,1,645,2,1,40,3,1,8,3,1,2096,26376,1,0,0,11,3,3,80,0,7,1,3,7,4,0,6,3,1.08,2263.6800000000003,0.04007659964333797,0.959923400356662,True,90.72059708063131,Very Low
24,1,1,1287,1,7,3,1,1,647,1,0,55,3,1,2,3,1,2886,14168,1,0,1,16,3,4,80,1,6,4,3,6,3,1,2,3,1.08,3116.88,0.2455065341384922,0.7544934658615078,True,765.2144061255835,Low
30,1,1,448,2,12,4,1,1,648,2,1,74,2,1,8,1,1,2033,14470,1,0,0,18,3,3,80,1,1,2,4,1,0,0,0,3,1.08,2195.6400000000003,0.7532000616422423,0.2467999383577577,False,1653.7561833441732,High
34,0,2,254,1,1,2,1,1,649,2,1,83,2,1,6,4,1,3622,22794,1,0,1,13,3,4,80,1,6,3,3,6,5,1,3,3,1.08,3911.76,0.1105893936163653,0.8894106063836347,True,432.59916637275313,Very Low
31,1,2,1365,2,13,4,3,1,650,2,1,46,3,2,7,1,0,4233,11512,2,0,0,17,3,3,80,0,9,2,1,3,1,1,2,3,1.08,4571.64,0.10210417022698993,0.8978958297730101,True,466.78350877651627,Very Low
35,0,2,538,1,25,2,4,1,652,1,1,54,2,2,2,4,2,3681,14004,4,0,0,14,3,4,80,0,9,3,3,3,2,0,2,3,1.08,3975.4800000000005,0.1105971789926498,0.8894028210073502,True,439.6768731416995,Very Low
31,0,2,525,2,6,4,3,1,653,1,1,66,4,2,7,4,0,5460,6219,4,0,0,22,4,4,80,2,13,4,4,7,7,5,7,4,1.1,6006.000000000001,0.04201521492322565,0.9579847850767743,True,252.3433808288933,Very Low
27,0,2,798,1,6,4,3,1,655,1,0,66,2,1,6,3,0,2187,5013,0,0,0,12,3,3,80,2,6,5,2,5,3,0,3,3,1.08,2361.96,0.05442972606421324,0.9455702739357867,True,128.5608357746291,Very Low
37,0,2,558,2,2,3,2,1,656,4,1,75,3,2,7,3,1,9602,3010,4,0,1,11,3,3,80,1,17,3,2,3,0,1,0,3,1.08,10370.16,0.10475741705281963,0.8952425829471804,True,1086.351176024468,Very Low
20,0,2,959,1,1,3,1,1,657,4,0,83,2,1,6,2,2,2836,11757,1,0,0,13,3,4,80,0,1,0,4,1,0,0,0,3,1.08,3062.88,0.11043877166784653,0.8895612283321535,True,338.2607049660138,Very Low
42,0,2,622,1,2,4,1,1,659,3,0,81,3,2,0,4,1,4089,5718,1,0,0,13,3,2,80,2,10,4,3,10,2,2,2,3,1.08,4416.12,0.006174466361434101,0.9938255336385659,True,27.267184388056364,Very Low
43,0,2,782,1,6,4,4,1,661,2,1,50,2,4,5,4,0,16627,2671,4,0,1,14,3,3,80,1,21,3,2,1,0,0,0,3,1.08,17957.16,0.05765312169693621,0.9423468783030637,True,1035.2863308113551,Very Low
38,0,2,362,1,1,1,1,1,662,3,0,43,3,1,6,1,2,2619,14561,3,0,0,17,3,4,80,0,8,3,2,0,0,0,0,3,1.08,2828.52,0.11041224068364443,0.8895877593163556,True,312.30323101850195,Very Low
43,0,1,1001,1,9,5,3,1,663,4,1,72,3,2,2,3,0,5679,19627,3,0,1,13,3,2,80,1,10,3,3,8,7,4,7,3,1.08,6133.320000000001,0.0528613363734701,0.9471386636265299,True,324.21549160613165,Very Low
48,0,2,1236,1,1,4,1,1,664,4,0,40,2,4,3,1,1,15402,17997,7,0,0,11,3,1,80,1,21,3,1,3,2,0,2,3,1.08,16634.16,0.07050343913444872,0.9294965608655513,True,1172.7654871126815,Very Low
44,0,2,1112,0,1,4,1,1,665,1,0,50,2,2,1,3,2,5985,26894,4,0,0,11,3,2,80,0,10,1,4,2,2,0,2,3,1.08,6463.8,0.21514284485771262,0.7848571551422874,True,1390.640320591283,Low
34,0,2,204,2,14,3,5,1,666,3,0,31,3,1,8,3,0,2579,2912,1,0,1,18,3,4,80,2,8,3,3,8,2,0,6,3,1.08,2785.32,0.16059083565659055,0.8394091643434094,True,447.2968663710148,Very Low
27,1,2,1420,2,2,1,2,1,667,3,1,85,3,1,8,1,0,3041,16346,0,0,0,11,3,2,80,1,5,3,3,4,3,0,2,3,1.08,3284.28,0.02711011924025792,0.972889880759742,True,89.03722241839428,Very Low
21,0,2,1343,2,22,1,5,1,669,3,1,49,3,1,8,3,2,3447,24444,1,0,0,11,3,3,80,0,3,2,3,3,2,1,2,3,1.08,3722.76,0.18813114569888892,0.8118688543011111,True,700.3671039619958,Very Low
44,0,2,1315,1,3,4,4,1,671,4,1,35,3,5,3,4,1,19513,9358,4,0,1,12,3,1,80,1,26,2,4,2,2,0,1,3,1.08,21074.04,0.06659387304418438,0.9334061269558156,True,1403.4019442880633,Very Low
22,0,2,604,1,6,1,3,1,675,1,1,69,3,1,6,3,1,2773,12145,0,0,0,20,4,4,80,0,3,3,3,2,2,2,2,4,1.1,3050.3,0.030101101244392255,0.9698988987556078,True,91.8173891257697,Very Low
33,0,2,1216,2,8,4,2,1,677,3,1,39,3,2,7,3,0,7104,20431,0,0,0,12,3,4,80,0,6,3,3,5,0,1,2,3,1.08,7672.320000000001,0.026185105793371716,0.9738148942066283,True,200.9005108806017,Very Low
32,0,2,646,1,9,4,1,1,679,1,0,92,3,2,6,4,1,6322,18089,1,0,1,12,3,4,80,1,6,2,2,6,4,0,5,3,1.08,6827.76,0.08402134258428524,0.9159786574157147,True,573.6775620432794,Very Low
30,0,1,160,1,3,3,3,1,680,3,0,71,3,1,6,3,0,2083,22653,1,0,0,20,4,3,80,1,1,2,3,1,0,0,0,4,1.1,2291.3,0.060940599267137484,0.9390594007328625,True,139.63319510079214,Very Low
53,0,2,238,2,1,1,3,1,682,4,0,34,3,2,7,1,2,8381,7507,7,0,0,20,4,4,80,0,18,2,4,14,7,8,10,4,1.1,9219.1,0.1104094104934674,0.8895905895065326,True,1017.8753962803254,Very Low
34,0,2,1397,1,1,5,1,1,683,2,1,42,3,1,6,4,1,2691,7660,1,0,0,12,3,4,80,1,10,4,2,10,9,8,8,3,1.08,2906.28,0.07977547269231286,0.9202245273076871,True,231.84986077621502,Very Low
45,1,1,306,2,26,4,1,1,684,1,0,100,3,2,7,1,1,4286,5630,2,0,0,14,3,4,80,2,5,4,3,1,1,0,0,3,1.08,4628.88,0.5590095640482586,0.44099043595174137,False,2587.5881908317033,Medium
26,0,2,991,1,6,3,1,1,686,3,0,71,3,1,2,4,1,2659,17759,1,0,1,13,3,3,80,1,3,2,3,3,2,0,2,3,1.08,2871.7200000000003,0.11056595818063349,0.8894340418193665,True,317.51447342648885,Very Low
37,0,2,482,1,3,3,4,1,689,3,1,36,3,3,4,3,1,9434,9606,1,0,0,15,3,3,80,1,10,2,3,10,7,7,8,3,1.08,10188.720000000001,0.009078169084758166,0.9909218309152419,True,92.49492291725724,Very Low
29,0,2,1176,2,3,2,3,1,690,2,0,62,3,2,7,3,1,5561,3487,1,0,0,14,3,1,80,1,6,5,2,6,0,1,2,3,1.08,6005.88,0.038599339423312895,0.9614006605766872,True,231.82300065568646,Very Low
35,0,2,1017,1,6,4,1,1,691,2,1,82,1,2,6,4,2,6646,19368,1,0,0,13,3,2,80,0,17,3,3,17,11,11,8,3,1.08,7177.68,0.1105327766936017,0.8894672233063983,True,793.3689006181311,Very Low
33,0,1,1296,1,6,3,1,1,692,3,1,30,3,2,0,4,0,7725,5335,3,0,0,23,4,3,80,1,15,2,1,13,11,4,7,4,1.1,8497.5,0.030933389487241576,0.9690666105127584,True,262.8564771678353,Very Low
54,0,2,397,0,19,4,3,1,698,3,1,88,3,3,1,2,1,10725,6729,2,0,0,15,3,3,80,1,16,1,4,9,7,7,1,3,1.08,11583.0,0.047606435518924926,0.952393564481075,True,551.4253426157075,Very Low
36,0,2,913,1,9,2,3,1,699,2,1,48,2,2,4,2,0,8847,13934,2,0,1,11,3,3,80,1,13,2,3,3,2,0,2,3,1.08,9554.76,0.08447315233923143,0.9155268476607685,True,807.120697044795,Very Low
27,0,2,1115,1,3,4,3,1,700,1,1,54,2,1,6,4,2,2045,15174,0,0,0,13,3,4,80,0,5,0,3,4,2,1,1,3,1.08,2208.6000000000004,0.11040936321572929,0.8895906367842707,True,243.85011959825977,Very Low
20,1,2,1362,1,10,1,3,1,701,4,1,32,3,1,6,3,2,1009,26999,1,0,1,11,3,4,80,0,1,5,3,1,0,1,1,3,1.08,1089.72,0.6190559287420279,0.38094407125797214,False,674.5976266687626,High
33,1,1,1076,1,3,3,1,1,702,1,1,70,3,1,6,1,2,3348,3164,1,0,1,11,3,1,80,0,10,3,3,10,8,9,7,3,1.08,3615.84,0.8282145163516025,0.17178548364839752,False,2994.6911768047785,Very High
35,0,0,727,1,3,3,1,1,704,3,1,41,2,1,2,3,1,1281,16900,1,0,0,18,3,3,80,2,1,3,3,1,0,0,0,3,1.08,1383.48,0.06909975827466325,0.9309002417253367,True,95.5981335778311,Very Low
23,0,2,885,1,4,3,3,1,705,1,1,58,4,1,6,1,1,2819,8544,2,0,0,16,3,1,80,1,5,3,4,3,2,0,2,3,1.08,3044.52,0.11048022377431858,0.8895197762256815,True,336.3592508853884,Very Low
25,0,2,810,2,8,3,1,1,707,4,1,57,4,2,7,2,1,4851,15678,0,0,0,22,4,3,80,1,4,4,3,3,2,1,2,4,1.1,5336.1,0.03098518428854849,0.9690148157114515,True,165.34004188212361,Very Low
38,0,2,243,2,7,4,2,1,709,4,0,46,2,2,7,4,2,4028,7791,0,0,0,20,4,1,80,0,8,2,3,7,7,0,5,4,1.1,4430.8,0.03156103047209479,0.9684389695279052,True,139.8406138157576,Very Low
29,0,1,806,1,1,4,1,1,710,2,1,76,1,1,6,4,0,2720,18959,1,0,0,18,3,4,80,1,10,5,3,10,7,2,8,3,1.08,2937.6000000000004,0.039061937464651544,0.9609380625353484,True,114.74834749616039,Very Low
48,0,2,817,2,2,1,2,1,712,2,1,56,4,2,7,2,1,8120,18597,3,0,0,12,3,4,80,0,12,3,3,2,2,2,2,3,1.08,8769.6,0.0291865791911555,0.9708134208088445,True,255.95462487475726,Very Low
27,0,1,1410,2,3,1,3,1,714,4,0,71,4,2,7,4,0,4647,16673,1,0,1,20,4,2,80,2,6,3,3,6,5,0,4,4,1.1,5111.700000000001,0.05127615519829635,0.9487238448017037,True,262.10832252713146,Very Low
37,0,2,1225,1,10,2,1,1,715,4,1,80,4,1,6,4,2,4680,15232,3,0,0,17,3,1,80,0,4,2,3,1,0,0,0,3,1.08,5054.400000000001,0.04434712669117291,0.9556528733088271,True,224.14811714786438,Very Low
50,0,2,1207,1,28,1,3,1,716,4,1,74,4,1,2,3,1,3221,3297,1,0,1,11,3,3,80,3,20,3,3,20,8,3,8,3,1.08,3478.6800000000003,0.11046914640812915,0.8895308535918709,True,384.28681022703074,Very Low
34,0,2,1442,1,9,3,3,1,717,4,0,46,2,3,0,2,2,8621,17654,1,0,0,14,3,2,80,0,9,3,4,8,7,7,7,3,1.08,9310.68,0.023737976630659605,0.9762620233693404,True,221.01670425554977,Very Low
24,1,2,693,2,3,2,1,1,720,1,0,65,3,2,7,3,2,4577,24785,9,0,0,14,3,1,80,0,4,3,3,2,2,2,0,3,1.08,4943.160000000001,0.7429407521769774,0.2570592478230226,False,3672.4750085311484,High
39,0,2,408,1,2,4,5,1,721,4,0,80,2,2,0,3,2,4553,20978,1,0,0,11,3,1,80,0,20,4,3,20,7,11,10,3,1.08,4917.240000000001,0.11368650379352284,0.8863134962064771,True,559.0238239136623,Very Low
32,0,2,929,2,10,3,2,1,722,4,1,55,3,2,7,4,2,5396,21703,1,0,0,12,3,4,80,0,10,2,2,10,7,0,8,3,1.08,5827.68,0.03535353045841217,0.9646464695415878,True,206.02906238187944,Very Low
50,1,1,562,2,8,2,5,1,723,2,1,50,3,2,7,3,1,6796,23452,3,0,1,14,3,1,80,1,18,4,3,4,3,1,3,3,1.08,7339.68,0.19223678602441135,0.8077632139755886,True,1410.9564936476515,Very Low
38,0,2,827,1,1,4,1,1,724,2,0,33,4,2,0,4,2,7625,19383,0,0,0,13,3,3,80,0,10,4,2,9,7,1,8,3,1.08,8235.0,0.01100553741644003,0.9889944625835599,True,90.63060062438365,Very Low
27,0,2,608,1,1,2,1,1,725,3,0,68,3,3,4,1,1,7412,6009,1,0,0,11,3,4,80,0,9,3,3,9,7,0,7,3,1.08,8004.960000000001,0.005567992767314088,0.9944320072326859,True,44.57155938263859,Very Low
32,0,2,1018,1,3,2,1,1,727,3,0,39,3,3,5,4,2,11159,19373,3,0,0,15,3,4,80,0,10,6,3,7,7,7,7,3,1.08,12051.720000000001,0.021165844155824367,0.9788341558441757,True,255.08482732963165,Very Low
47,0,2,703,2,14,4,2,1,728,4,1,42,3,2,7,1,2,4960,11825,2,0,0,12,3,4,80,0,20,2,3,7,7,1,7,3,1.08,5356.8,0.029119736761533198,0.9708802632384668,True,155.98860588418103,Very Low
40,0,1,580,2,5,4,1,1,729,4,1,48,2,3,7,1,1,10475,23772,5,0,1,21,4,3,80,1,20,2,3,18,13,1,12,4,1.1,11522.500000000002,0.11048505817228287,0.8895149418277172,True,1273.0640827901295,Very Low
53,0,2,970,1,7,3,1,1,730,3,1,59,4,4,5,3,1,14814,13514,3,0,0,19,3,3,80,0,32,3,3,5,1,1,3,3,1.08,15999.12,0.012334515527747725,0.9876654844722523,True,197.34139407029917,Very Low
41,0,2,427,0,10,4,0,1,731,2,1,73,2,5,3,4,0,19141,8861,3,0,0,15,3,2,80,3,23,2,2,21,6,12,6,3,1.08,20672.280000000002,0.13714341574368039,0.8628565842563196,True,2835.0670904097697,Very Low
60,0,2,1179,2,16,4,2,1,732,1,1,84,3,2,7,1,2,5405,11924,8,0,0,14,3,4,80,0,10,1,3,2,2,2,2,3,1.08,5837.400000000001,0.29455740886936077,0.7054425911306392,True,1719.4494185340068,Low
27,0,1,294,1,10,2,1,1,733,4,1,32,3,3,4,1,0,8793,4809,1,0,0,21,4,3,80,2,9,4,2,9,7,1,7,4,1.1,9672.300000000001,0.02368588497203496,0.9763141150279651,True,229.09698521501377,Very Low
41,0,2,314,0,1,3,0,1,734,4,1,59,2,5,3,3,1,19189,19562,1,0,0,12,3,2,80,1,22,3,3,22,7,2,10,3,1.08,20724.120000000003,0.053422342549043385,0.9465776574509566,True,1107.1310376674812,Very Low
50,0,2,316,2,8,4,2,1,738,4,1,54,3,1,8,2,1,3875,9983,7,0,0,15,3,4,80,1,4,2,3,2,2,2,2,3,1.08,4185.0,0.0960368255842621,0.9039631744157379,True,401.9141150701369,Very Low
28,1,2,654,1,1,2,1,1,741,1,0,67,1,1,6,2,2,2216,3872,7,0,1,13,3,4,80,0,10,4,3,7,7,3,7,3,1.08,2393.28,0.945963077216078,0.054036922783922026,False,2263.9545134396953,Very High
36,0,0,427,1,8,3,1,1,742,1,0,63,4,3,5,1,1,11713,20335,9,0,0,14,3,1,80,1,10,2,3,8,7,0,5,3,1.08,12650.04,0.10852921561649435,0.8914707843835057,True,1372.8989187172783,Very Low
38,0,2,168,1,1,3,1,1,743,3,0,81,3,3,4,3,2,7861,15397,4,0,1,14,3,4,80,0,10,4,4,1,0,0,0,3,1.08,8489.880000000001,0.046010525481148715,0.9539894745188513,True,390.6238400718949,Very Low
44,0,0,381,1,24,3,3,1,744,1,1,49,1,1,2,3,2,3708,2104,2,0,0,14,3,3,80,0,9,5,3,5,2,1,4,3,1.08,4004.6400000000003,0.31656097923844373,0.6834390207615563,True,1267.7127598974414,Low
47,0,1,217,2,3,3,3,1,746,4,0,49,3,4,7,3,0,13770,10225,9,0,1,12,3,4,80,2,28,2,2,22,2,11,13,3,1.08,14871.6,0.11050155403740243,0.8894984459625975,True,1643.334911022634,Very Low
30,0,2,501,2,27,5,2,1,747,3,1,99,3,2,7,4,0,5304,25275,7,0,0,23,4,4,80,1,10,2,2,8,7,7,7,4,1.1,5834.400000000001,0.11043987228604833,0.8895601277139517,True,644.3503908657204,Very Low
29,0,2,1396,2,10,3,1,1,749,3,1,99,3,1,8,3,2,2642,2755,1,0,0,11,3,3,80,0,1,6,3,1,0,0,0,3,1.08,2853.36,0.17004593270190047,0.8299540672980995,True,485.20226253429473,Very Low
42,1,1,933,1,19,3,3,1,752,3,1,57,4,1,6,3,0,2759,20366,6,0,1,12,3,4,80,0,7,2,3,2,2,2,2,3,1.08,2979.7200000000003,0.4808551804916218,0.5191448195083782,False,1432.8137984144953,Medium
43,0,1,775,2,15,3,1,1,754,4,1,47,2,2,7,4,1,6804,23683,3,0,0,18,3,3,80,1,7,5,3,2,2,2,2,3,1.08,7348.320000000001,0.061119092608316446,0.9388809073916835,True,449.1226505955439,Very Low
34,0,2,970,1,8,2,3,1,757,2,0,96,3,2,0,3,2,6142,7360,3,0,0,11,3,4,80,0,10,2,3,5,1,4,3,3,1.08,6633.360000000001,0.04921135965763727,0.9507886403423628,True,326.43666469858476,Very Low
23,0,2,650,1,9,1,3,1,758,2,1,37,3,1,2,1,1,2500,4344,1,0,0,14,3,4,80,1,5,2,4,4,3,0,2,3,1.08,2700.0,0.04967697507600002,0.950323024924,True,134.12783270520003,Very Low
39,0,2,141,0,3,3,0,1,760,3,0,44,4,2,1,2,1,6389,18767,9,0,0,15,3,3,80,1,12,3,1,8,3,3,6,3,1.08,6900.120000000001,0.07942902288222772,0.9205709771177722,True,548.0697893701172,Very Low
56,0,2,832,1,9,3,3,1,762,3,1,81,3,4,0,4,1,11103,20420,7,0,0,11,3,3,80,0,30,1,2,10,7,1,1,3,1.08,11991.240000000002,0.09682103919215035,0.9031789608078497,True,1161.004318002481,Very Low
40,0,2,804,1,2,1,3,1,763,4,0,86,2,1,6,4,2,2342,22929,0,0,1,20,4,4,80,0,5,2,2,4,2,2,3,4,1.1,2576.2000000000003,0.11051479802420343,0.8894852019757966,True,284.7082226699529,Very Low
27,0,2,975,1,7,3,3,1,764,4,0,55,2,2,0,1,2,6811,23398,8,0,0,19,3,1,80,0,9,2,1,7,6,0,7,3,1.08,7355.88,0.11048200847170503,0.8895179915282949,True,812.6923964768456,Very Low
29,0,2,1090,2,10,3,2,1,766,4,1,83,3,1,8,2,0,2297,17967,1,0,0,14,3,4,80,2,2,2,3,2,2,2,2,3,1.08,2480.76,0.02081388756974834,0.9791861124302517,True,51.63425972752889,Very Low
53,0,2,346,1,6,3,1,1,769,4,1,86,3,2,2,4,2,2450,10919,2,0,0,17,3,4,80,0,19,4,3,2,2,2,2,3,1.08,2646.0,0.0172420566208581,0.9827579433791419,True,45.62248181879053,Very Low
35,0,0,1225,1,2,4,1,1,771,4,0,61,3,2,0,1,0,5093,4761,2,0,0,11,3,1,80,1,16,2,4,1,0,0,0,3,1.08,5500.4400000000005,0.09414555785202527,0.9058544421479747,True,517.841992231594,Very Low
32,0,1,430,1,24,4,1,1,772,1,1,80,3,2,2,4,1,5309,21146,1,0,0,15,3,4,80,2,10,2,3,10,8,4,7,3,1.08,5733.72,0.026442385584780653,0.9735576144152194,True,151.61323507516855,Very Low
38,0,2,268,1,2,5,3,1,773,4,1,92,3,1,6,3,1,3057,20471,6,0,1,13,3,2,80,1,6,0,1,1,0,0,1,3,1.08,3301.5600000000004,0.4413935477197646,0.5586064522802354,False,1457.287281409666,Medium
34,0,2,167,1,8,5,1,1,775,2,0,32,3,2,4,1,0,5121,4187,3,0,0,14,3,3,80,1,7,3,3,0,0,0,0,3,1.08,5530.68,0.11862310345882972,0.8813768965411702,True,656.0664258376804,Very Low
52,0,2,621,2,3,4,2,1,776,3,1,31,2,4,3,1,1,16856,10084,1,0,0,11,3,1,80,0,34,3,4,34,6,1,16,3,1.08,18204.48,0.11042450652158327,0.8895754934784167,True,2010.2207204820322,Very Low
33,1,2,527,1,1,4,4,1,780,4,1,63,3,1,6,4,2,2686,5207,1,0,1,13,3,3,80,0,10,2,2,10,9,7,8,3,1.08,2900.88,0.3408505189147958,0.6591494810852042,True,988.7664533095528,Low
25,0,2,883,2,26,1,3,1,781,3,0,32,3,2,7,4,2,6180,22807,1,0,0,23,4,2,80,0,6,5,2,6,5,1,4,4,1.1,6798.000000000001,0.11052779488064726,0.8894722051193528,True,751.3679495986402,Very Low
45,0,2,954,2,2,2,5,1,783,2,1,46,1,2,8,3,2,6632,12388,0,0,0,13,3,1,80,0,9,3,3,8,7,3,1,3,1.08,7162.56,0.11041357079334714,0.8895864292066529,True,790.8438256215966,Very Low
23,0,2,310,1,10,1,3,1,784,1,1,79,4,1,6,3,2,3505,19630,1,0,0,18,3,4,80,0,2,3,3,2,2,0,2,3,1.08,3785.4,0.05184080981696116,0.9481591901830388,True,196.23820148112478,Very Low
47,1,1,719,2,27,2,1,1,785,2,0,77,4,2,7,3,2,6397,10339,4,0,1,12,3,4,80,0,8,2,3,5,4,1,3,3,1.08,6908.76,0.7643009920195205,0.2356990079804795,False,5280.372121624782,High
34,0,2,304,2,2,3,4,1,786,4,1,60,3,2,7,4,2,6274,18686,1,0,0,22,4,3,80,0,6,5,3,6,5,1,4,4,1.1,6901.400000000001,0.04297326511741219,0.9570267348825878,True,296.5756918813085,Very Low
55,1,2,725,1,2,3,3,1,787,4,1,78,3,5,3,1,1,19859,21199,5,0,1,13,3,4,80,1,24,2,3,5,2,1,4,3,1.08,21447.72,0.10949337684408453,0.8905066231559154,True,2348.3832884064086,Very Low
36,0,0,1434,2,8,4,1,1,789,1,1,76,2,3,7,1,2,7587,14229,1,0,0,15,3,2,80,0,10,1,3,10,7,0,9,3,1.08,8193.960000000001,0.11043720952083286,0.8895627904791672,True,904.9180773253237,Very Low
52,0,0,715,1,19,4,3,1,791,4,1,41,3,1,6,4,1,4258,26589,0,0,0,18,3,1,80,1,5,3,3,4,3,1,2,3,1.08,4598.64,0.06488764281562781,0.9351123571843722,True,298.3949097576587,Very Low
26,0,1,575,1,1,2,1,1,792,1,0,71,1,1,2,4,0,4364,5288,3,0,0,14,3,1,80,1,5,2,3,2,2,2,0,3,1.08,4713.12,0.13215891339745517,0.8678410866025448,True,622.8808179118139,Very Low
29,0,2,657,1,27,3,3,1,793,2,0,66,3,2,0,3,1,4335,25549,4,0,0,12,3,1,80,1,11,3,2,8,7,1,1,3,1.08,4681.8,0.04951262648803701,0.950487373511963,True,231.8082146916917,Very Low
26,1,2,1146,2,8,3,5,1,796,4,1,38,2,2,7,1,2,5326,3064,6,0,0,17,3,3,80,0,6,2,2,4,3,1,2,3,1.08,5752.08,0.3933443562334407,0.6066556437665593,True,2262.54820460325,Low
34,0,2,182,1,1,4,1,1,797,2,0,72,4,1,6,4,2,3280,13551,2,0,0,16,3,3,80,0,10,2,3,4,2,1,3,3,1.08,3542.4,0.011151221085048095,0.9888487789149519,True,39.50208557167437,Very Low
54,0,2,376,1,19,4,3,1,799,4,0,95,3,2,4,1,0,5485,22670,9,0,1,11,3,2,80,2,9,4,3,5,3,1,4,3,1.08,5923.8,0.11052573632481266,0.8894742636751873,True,654.7323568409253,Very Low
27,0,1,829,2,8,1,2,1,800,3,1,84,3,2,7,4,1,4342,24008,0,0,0,19,3,2,80,1,5,3,3,4,2,1,1,3,1.08,4689.360000000001,0.020929294152621507,0.9790707058473785,True,98.1449948275372,Very Low
37,0,2,571,1,10,1,1,1,802,4,0,82,3,1,6,1,0,2782,19905,0,0,1,13,3,2,80,2,6,3,2,5,3,4,3,3,1.08,3004.5600000000004,0.11050136283682073,0.8894986371631792,True,332.0079747249981,Very Low
38,0,1,240,1,2,4,1,1,803,1,0,75,4,2,4,1,2,5980,26085,6,0,1,12,3,4,80,0,17,2,3,15,7,4,12,3,1.08,6458.400000000001,0.19940749758244772,0.8005925024175523,True,1287.8533823864805,Very Low
34,0,2,121,1,2,4,3,1,804,3,0,86,2,1,6,1,2,4381,7530,1,0,0,11,3,3,80,0,6,3,3,6,5,1,3,3,1.08,4731.4800000000005,0.11043529441033392,0.889564705589666,True,522.5223867966068,Very Low
35,0,2,384,2,8,4,1,1,805,1,0,72,3,1,8,4,1,2572,20317,1,0,0,16,3,2,80,1,3,1,2,3,2,0,2,3,1.08,2777.76,0.11045574370748824,0.8895442562925118,True,306.81954664091256,Very Low
30,0,2,921,1,1,3,1,1,806,4,1,38,1,1,2,3,1,3833,24375,3,0,0,21,4,3,80,2,7,2,3,2,2,0,2,4,1.1,4216.3,0.07833869891137503,0.921661301088625,True,330.29945622003055,Very Low
40,0,1,791,1,2,2,3,1,807,3,0,38,4,2,0,2,1,4244,9931,1,0,0,24,4,4,80,1,8,2,3,8,7,3,7,4,1.1,4668.400000000001,0.014818169383661095,0.9851818306163389,True,69.17714195068346,Very Low
34,0,2,1111,2,8,2,1,1,808,3,0,93,3,2,7,1,1,6500,13305,5,0,0,17,3,2,80,1,6,1,3,3,2,1,2,3,1.08,7020.000000000001,0.05526000169638091,0.9447399983036191,True,387.925211908594,Very Low
42,0,1,570,1,8,3,1,1,809,2,1,66,3,5,3,4,0,18430,16225,1,0,0,13,3,2,80,1,24,4,2,24,7,14,9,3,1.08,19904.4,0.06172894601007676,0.9382710539899233,True,1228.677632962972,Very Low
23,1,2,1243,1,6,3,1,1,811,3,1,63,4,1,2,1,1,1601,3445,1,0,1,21,4,3,80,2,1,2,3,0,0,0,0,4,1.1,1761.1000000000001,0.6753530692233912,0.3246469307766088,False,1189.3642902093143,High
24,0,0,1092,1,9,3,1,1,812,3,1,60,2,1,2,2,0,2694,26551,1,0,0,11,3,3,80,3,1,4,3,1,0,0,0,3,1.08,2909.52,0.11044713004838169,0.8895528699516183,True,321.3481338183675,Very Low
52,0,2,1325,1,11,4,1,1,813,4,0,82,3,2,2,3,1,3149,21821,8,0,0,20,4,2,80,1,9,3,3,5,2,1,4,4,1.1,3463.9,0.01784260807149198,0.982157391928508,True,61.805010098841066,Very Low
